X,Y,Z,lith
1187.5,0.8333333,1112.9747,3.0
1187.5,0.8333333,1138.0802,3.0
1187.5,0.8333333,1163.1857,3.0
1187.5,0.8333333,1188.2911,3.0
1187.5,0.8333333,1213.3966,3.0
1187.5,0.8333333,1238.5021,3.0
1187.5,0.8333333,1263.6075,3.0
1187.5,66.94444,1087.8691,3.0
1187.5,66.94444,1112.9747,3.0
1187.5,66.94444,1138.0802,3.0
1187.5,66.94444,1163.1857,3.0
1187.5,66.94444,1188.2911,3.0
1187.5,66.94444,1213.3966,3.0
1187.5,66.94444,1238.5021,3.0
1187.5,66.94444,1263.6075,3.0
1187.5,133.05556,1112.9747,3.0
1187.5,133.05556,1138.0802,3.0
1187.5,133.05556,1163.1857,3.0
1187.5,133.05556,1188.2911,3.0
1187.5,133.05556,1213.3966,3.0
1187.5,133.05556,1238.5021,3.0
1187.5,133.05556,1263.6075,3.0
1187.5,199.16667,1087.8691,3.0
1187.5,199.16667,1112.9747,3.0
1187.5,199.16667,1138.0802,3.0
1187.5,199.16667,1163.1857,3.0
1187.5,199.16667,1188.2911,3.0
1187.5,199.16667,1213.3966,3.0
1187.5,199.16667,1238.5021,3.0
1187.5,199.16667,1263.6075,3.0
1212.5,0.8333333,1112.9747,3.0
1212.5,0.8333333,1138.0802,3.0
1212.5,0.8333333,1163.1857,3.0
1212.5,0.8333333,1188.2911,3.0
1212.5,0.8333333,1213.3966,3.0
1212.5,0.8333333,1238.5021,3.0
1212.5,0.8333333,1263.6075,3.0
1212.5,66.94444,1112.9747,3.0
1212.5,66.94444,1138.0802,3.0
1212.5,66.94444,1163.1857,3.0
1212.5,66.94444,1188.2911,3.0
1212.5,66.94444,1213.3966,3.0
1212.5,66.94444,1238.5021,3.0
1212.5,66.94444,1263.6075,3.0
1212.5,133.05556,1112.9747,3.0
1212.5,133.05556,1138.0802,3.0
1212.5,133.05556,1163.1857,3.0
1212.5,133.05556,1188.2911,3.0
1212.5,133.05556,1213.3966,3.0
1212.5,133.05556,1238.5021,3.0
1212.5,133.05556,1263.6075,3.0
1212.5,199.16667,1112.9747,3.0
1212.5,199.16667,1138.0802,3.0
1212.5,199.16667,1163.1857,3.0
1212.5,199.16667,1188.2911,3.0
1212.5,199.16667,1213.3966,3.0
1212.5,199.16667,1238.5021,3.0
1212.5,199.16667,1263.6075,3.0
1237.5,0.8333333,1112.9747,3.0
1237.5,0.8333333,1138.0802,3.0
1237.5,0.8333333,1163.1857,3.0
1237.5,0.8333333,1188.2911,3.0
1237.5,0.8333333,1213.3966,3.0
1237.5,0.8333333,1238.5021,3.0
1237.5,0.8333333,1263.6075,3.0
1237.5,66.94444,1112.9747,3.0
1237.5,66.94444,1138.0802,3.0
1237.5,66.94444,1163.1857,3.0
1237.5,66.94444,1188.2911,3.0
1237.5,66.94444,1213.3966,3.0
1237.5,66.94444,1238.5021,3.0
1237.5,66.94444,1263.6075,3.0
1237.5,66.94444,1288.7131,3.0
1237.5,133.05556,1112.9747,3.0
1237.5,133.05556,1138.0802,3.0
1237.5,133.05556,1163.1857,3.0
1237.5,133.05556,1188.2911,3.0
1237.5,133.05556,1213.3966,3.0
1237.5,133.05556,1238.5021,3.0
1237.5,133.05556,1263.6075,3.0
1237.5,133.05556,1288.7131,3.0
1237.5,199.16667,1112.9747,3.0
1237.5,199.16667,1138.0802,3.0
1237.5,199.16667,1163.1857,3.0
1237.5,199.16667,1188.2911,3.0
1237.5,199.16667,1213.3966,3.0
1237.5,199.16667,1238.5021,3.0
1237.5,199.16667,1263.6075,3.0
1237.5,199.16667,1288.7131,3.0
1262.5,0.8333333,1112.9747,3.0
1262.5,0.8333333,1138.0802,3.0
1262.5,0.8333333,1163.1857,3.0
1262.5,0.8333333,1188.2911,3.0
1262.5,0.8333333,1213.3966,3.0
1262.5,0.8333333,1238.5021,3.0
1262.5,0.8333333,1263.6075,3.0
1262.5,0.8333333,1288.7131,3.0
1262.5,66.94444,1112.9747,3.0
1262.5,66.94444,1138.0802,3.0
1262.5,66.94444,1163.1857,3.0
1262.5,66.94444,1188.2911,3.0
1262.5,66.94444,1213.3966,3.0
1262.5,66.94444,1238.5021,3.0
1262.5,66.94444,1263.6075,3.0
1262.5,66.94444,1288.7131,3.0
1262.5,133.05556,1112.9747,3.0
1262.5,133.05556,1138.0802,3.0
1262.5,133.05556,1163.1857,3.0
1262.5,133.05556,1188.2911,3.0
1262.5,133.05556,1213.3966,3.0
1262.5,133.05556,1238.5021,3.0
1262.5,133.05556,1263.6075,3.0
1262.5,133.05556,1288.7131,3.0
1262.5,199.16667,1112.9747,3.0
1262.5,199.16667,1138.0802,3.0
1262.5,199.16667,1163.1857,3.0
1262.5,199.16667,1188.2911,3.0
1262.5,199.16667,1213.3966,3.0
1262.5,199.16667,1238.5021,3.0
1262.5,199.16667,1263.6075,3.0
1262.5,199.16667,1288.7131,3.0
1287.5,0.8333333,1112.9747,3.0
1287.5,0.8333333,1138.0802,3.0
1287.5,0.8333333,1163.1857,3.0
1287.5,0.8333333,1188.2911,3.0
1287.5,0.8333333,1213.3966,3.0
1287.5,0.8333333,1238.5021,3.0
1287.5,0.8333333,1263.6075,3.0
1287.5,0.8333333,1288.7131,3.0
1287.5,66.94444,1112.9747,3.0
1287.5,66.94444,1138.0802,3.0
1287.5,66.94444,1163.1857,3.0
1287.5,66.94444,1188.2911,3.0
1287.5,66.94444,1213.3966,3.0
1287.5,66.94444,1238.5021,3.0
1287.5,66.94444,1263.6075,3.0
1287.5,66.94444,1288.7131,3.0
1287.5,133.05556,1112.9747,3.0
1287.5,133.05556,1138.0802,3.0
1287.5,133.05556,1163.1857,3.0
1287.5,133.05556,1188.2911,3.0
1287.5,133.05556,1213.3966,3.0
1287.5,133.05556,1238.5021,3.0
1287.5,133.05556,1263.6075,3.0
1287.5,133.05556,1288.7131,3.0
1287.5,199.16667,1112.9747,3.0
1287.5,199.16667,1138.0802,3.0
1287.5,199.16667,1163.1857,3.0
1287.5,199.16667,1188.2911,3.0
1287.5,199.16667,1213.3966,3.0
1287.5,199.16667,1238.5021,3.0
1287.5,199.16667,1263.6075,3.0
1287.5,199.16667,1288.7131,3.0
1312.5,0.8333333,1112.9747,3.0
1312.5,0.8333333,1138.0802,3.0
1312.5,0.8333333,1163.1857,3.0
1312.5,0.8333333,1188.2911,3.0
1312.5,0.8333333,1213.3966,3.0
1312.5,0.8333333,1238.5021,3.0
1312.5,0.8333333,1263.6075,3.0
1312.5,0.8333333,1288.7131,3.0
1312.5,66.94444,1138.0802,3.0
1312.5,66.94444,1163.1857,3.0
1312.5,66.94444,1188.2911,3.0
1312.5,66.94444,1213.3966,3.0
1312.5,66.94444,1238.5021,3.0
1312.5,66.94444,1263.6075,3.0
1312.5,66.94444,1288.7131,3.0
1312.5,133.05556,1138.0802,3.0
1312.5,133.05556,1163.1857,3.0
1312.5,133.05556,1188.2911,3.0
1312.5,133.05556,1213.3966,3.0
1312.5,133.05556,1238.5021,3.0
1312.5,133.05556,1263.6075,3.0
1312.5,133.05556,1288.7131,3.0
1312.5,199.16667,1138.0802,3.0
1312.5,199.16667,1163.1857,3.0
1312.5,199.16667,1188.2911,3.0
1312.5,199.16667,1213.3966,3.0
1312.5,199.16667,1238.5021,3.0
1312.5,199.16667,1263.6075,3.0
1312.5,199.16667,1288.7131,3.0
1337.5,0.8333333,1138.0802,3.0
1337.5,0.8333333,1163.1857,3.0
1337.5,0.8333333,1188.2911,3.0
1337.5,0.8333333,1213.3966,3.0
1337.5,0.8333333,1238.5021,3.0
1337.5,0.8333333,1263.6075,3.0
1337.5,0.8333333,1288.7131,3.0
1337.5,66.94444,1138.0802,3.0
1337.5,66.94444,1163.1857,3.0
1337.5,66.94444,1188.2911,3.0
1337.5,66.94444,1213.3966,3.0
1337.5,66.94444,1238.5021,3.0
1337.5,66.94444,1263.6075,3.0
1337.5,66.94444,1288.7131,3.0
1337.5,133.05556,1138.0802,3.0
1337.5,133.05556,1163.1857,3.0
1337.5,133.05556,1188.2911,3.0
1337.5,133.05556,1213.3966,3.0
1337.5,133.05556,1238.5021,3.0
1337.5,133.05556,1263.6075,3.0
1337.5,133.05556,1288.7131,3.0
1337.5,199.16667,1138.0802,3.0
1337.5,199.16667,1163.1857,3.0
1337.5,199.16667,1188.2911,3.0
1337.5,199.16667,1213.3966,3.0
1337.5,199.16667,1238.5021,3.0
1337.5,199.16667,1263.6075,3.0
1337.5,199.16667,1288.7131,3.0
1362.5,0.8333333,1138.0802,3.0
1362.5,0.8333333,1163.1857,3.0
1362.5,0.8333333,1188.2911,3.0
1362.5,0.8333333,1213.3966,3.0
1362.5,0.8333333,1238.5021,3.0
1362.5,0.8333333,1263.6075,3.0
1362.5,0.8333333,1288.7131,3.0
1362.5,66.94444,1138.0802,3.0
1362.5,66.94444,1163.1857,3.0
1362.5,66.94444,1188.2911,3.0
1362.5,66.94444,1213.3966,3.0
1362.5,66.94444,1238.5021,3.0
1362.5,66.94444,1263.6075,3.0
1362.5,66.94444,1288.7131,3.0
1362.5,133.05556,1138.0802,3.0
1362.5,133.05556,1163.1857,3.0
1362.5,133.05556,1188.2911,3.0
1362.5,133.05556,1213.3966,3.0
1362.5,133.05556,1238.5021,3.0
1362.5,133.05556,1263.6075,3.0
1362.5,133.05556,1288.7131,3.0
1362.5,199.16667,1138.0802,3.0
1362.5,199.16667,1163.1857,3.0
1362.5,199.16667,1188.2911,3.0
1362.5,199.16667,1213.3966,3.0
1362.5,199.16667,1238.5021,3.0
1362.5,199.16667,1263.6075,3.0
1362.5,199.16667,1288.7131,3.0
1387.5,0.8333333,1138.0802,3.0
1387.5,0.8333333,1163.1857,3.0
1387.5,0.8333333,1188.2911,3.0
1387.5,0.8333333,1213.3966,3.0
1387.5,0.8333333,1238.5021,3.0
1387.5,0.8333333,1263.6075,3.0
1387.5,0.8333333,1288.7131,3.0
1387.5,66.94444,1138.0802,3.0
1387.5,66.94444,1163.1857,3.0
1387.5,66.94444,1188.2911,3.0
1387.5,66.94444,1213.3966,3.0
1387.5,66.94444,1238.5021,3.0
1387.5,66.94444,1263.6075,3.0
1387.5,66.94444,1288.7131,3.0
1387.5,133.05556,1138.0802,3.0
1387.5,133.05556,1163.1857,3.0
1387.5,133.05556,1188.2911,3.0
1387.5,133.05556,1213.3966,3.0
1387.5,133.05556,1238.5021,3.0
1387.5,133.05556,1263.6075,3.0
1387.5,133.05556,1288.7131,3.0
1387.5,199.16667,1138.0802,3.0
1387.5,199.16667,1163.1857,3.0
1387.5,199.16667,1188.2911,3.0
1387.5,199.16667,1213.3966,3.0
1387.5,199.16667,1238.5021,3.0
1387.5,199.16667,1263.6075,3.0
1387.5,199.16667,1288.7131,3.0
1412.5,0.8333333,1138.0802,3.0
1412.5,0.8333333,1163.1857,3.0
1412.5,0.8333333,1188.2911,3.0
1412.5,0.8333333,1213.3966,3.0
1412.5,0.8333333,1238.5021,3.0
1412.5,0.8333333,1263.6075,3.0
1412.5,0.8333333,1288.7131,3.0
1412.5,66.94444,1138.0802,3.0
1412.5,66.94444,1163.1857,3.0
1412.5,66.94444,1188.2911,3.0
1412.5,66.94444,1213.3966,3.0
1412.5,66.94444,1238.5021,3.0
1412.5,66.94444,1263.6075,3.0
1412.5,66.94444,1288.7131,3.0
1412.5,133.05556,1138.0802,3.0
1412.5,133.05556,1163.1857,3.0
1412.5,133.05556,1188.2911,3.0
1412.5,133.05556,1213.3966,3.0
1412.5,133.05556,1238.5021,3.0
1412.5,133.05556,1263.6075,3.0
1412.5,133.05556,1288.7131,3.0
1412.5,133.05556,1313.8186,3.0
1412.5,199.16667,1138.0802,3.0
1412.5,199.16667,1163.1857,3.0
1412.5,199.16667,1188.2911,3.0
1412.5,199.16667,1213.3966,3.0
1412.5,199.16667,1238.5021,3.0
1412.5,199.16667,1263.6075,3.0
1412.5,199.16667,1288.7131,3.0
1437.5,0.8333333,1138.0802,3.0
1437.5,0.8333333,1163.1857,3.0
1437.5,0.8333333,1188.2911,3.0
1437.5,0.8333333,1213.3966,3.0
1437.5,0.8333333,1238.5021,3.0
1437.5,0.8333333,1263.6075,3.0
1437.5,0.8333333,1288.7131,3.0
1437.5,66.94444,1138.0802,3.0
1437.5,66.94444,1163.1857,3.0
1437.5,66.94444,1188.2911,3.0
1437.5,66.94444,1213.3966,3.0
1437.5,66.94444,1238.5021,3.0
1437.5,66.94444,1263.6075,3.0
1437.5,66.94444,1288.7131,3.0
1437.5,66.94444,1313.8186,3.0
1437.5,133.05556,1138.0802,3.0
1437.5,133.05556,1163.1857,3.0
1437.5,133.05556,1188.2911,3.0
1437.5,133.05556,1213.3966,3.0
1437.5,133.05556,1238.5021,3.0
1437.5,133.05556,1263.6075,3.0
1437.5,133.05556,1288.7131,3.0
1437.5,133.05556,1313.8186,3.0
1437.5,199.16667,1138.0802,3.0
1437.5,199.16667,1163.1857,3.0
1437.5,199.16667,1188.2911,3.0
1437.5,199.16667,1213.3966,3.0
1437.5,199.16667,1238.5021,3.0
1437.5,199.16667,1263.6075,3.0
1437.5,199.16667,1288.7131,3.0
1437.5,199.16667,1313.8186,3.0
1462.5,0.8333333,1138.0802,3.0
1462.5,0.8333333,1163.1857,3.0
1462.5,0.8333333,1188.2911,3.0
1462.5,0.8333333,1213.3966,3.0
1462.5,0.8333333,1238.5021,3.0
1462.5,0.8333333,1263.6075,3.0
1462.5,0.8333333,1288.7131,3.0
1462.5,66.94444,1138.0802,3.0
1462.5,66.94444,1163.1857,3.0
1462.5,66.94444,1188.2911,3.0
1462.5,66.94444,1213.3966,3.0
1462.5,66.94444,1238.5021,3.0
1462.5,66.94444,1263.6075,3.0
1462.5,66.94444,1288.7131,3.0
1462.5,66.94444,1313.8186,3.0
1462.5,133.05556,1138.0802,3.0
1462.5,133.05556,1163.1857,3.0
1462.5,133.05556,1188.2911,3.0
1462.5,133.05556,1213.3966,3.0
1462.5,133.05556,1238.5021,3.0
1462.5,133.05556,1263.6075,3.0
1462.5,133.05556,1288.7131,3.0
1462.5,133.05556,1313.8186,3.0
1462.5,199.16667,1138.0802,3.0
1462.5,199.16667,1163.1857,3.0
1462.5,199.16667,1188.2911,3.0
1462.5,199.16667,1213.3966,3.0
1462.5,199.16667,1238.5021,3.0
1462.5,199.16667,1263.6075,3.0
1462.5,199.16667,1288.7131,3.0
1462.5,199.16667,1313.8186,3.0
1487.5,0.8333333,1138.0802,3.0
1487.5,0.8333333,1163.1857,3.0
1487.5,0.8333333,1188.2911,3.0
1487.5,0.8333333,1213.3966,3.0
1487.5,0.8333333,1238.5021,3.0
1487.5,0.8333333,1263.6075,3.0
1487.5,0.8333333,1288.7131,3.0
1487.5,66.94444,1138.0802,3.0
1487.5,66.94444,1163.1857,3.0
1487.5,66.94444,1188.2911,3.0
1487.5,66.94444,1213.3966,3.0
1487.5,66.94444,1238.5021,3.0
1487.5,66.94444,1263.6075,3.0
1487.5,66.94444,1288.7131,3.0
1487.5,66.94444,1313.8186,3.0
1487.5,133.05556,1138.0802,3.0
1487.5,133.05556,1163.1857,3.0
1487.5,133.05556,1188.2911,3.0
1487.5,133.05556,1213.3966,3.0
1487.5,133.05556,1238.5021,3.0
1487.5,133.05556,1263.6075,3.0
1487.5,133.05556,1288.7131,3.0
1487.5,133.05556,1313.8186,3.0
1487.5,199.16667,1138.0802,3.0
1487.5,199.16667,1163.1857,3.0
1487.5,199.16667,1188.2911,3.0
1487.5,199.16667,1213.3966,3.0
1487.5,199.16667,1238.5021,3.0
1487.5,199.16667,1263.6075,3.0
1487.5,199.16667,1288.7131,3.0
1487.5,199.16667,1313.8186,3.0
1512.5,0.8333333,1138.0802,3.0
1512.5,0.8333333,1163.1857,3.0
1512.5,0.8333333,1188.2911,3.0
1512.5,0.8333333,1213.3966,3.0
1512.5,0.8333333,1238.5021,3.0
1512.5,0.8333333,1263.6075,3.0
1512.5,0.8333333,1288.7131,3.0
1512.5,66.94444,1138.0802,3.0
1512.5,66.94444,1163.1857,3.0
1512.5,66.94444,1188.2911,3.0
1512.5,66.94444,1213.3966,3.0
1512.5,66.94444,1238.5021,3.0
1512.5,66.94444,1263.6075,3.0
1512.5,66.94444,1288.7131,3.0
1512.5,66.94444,1313.8186,3.0
1512.5,133.05556,1138.0802,3.0
1512.5,133.05556,1163.1857,3.0
1512.5,133.05556,1188.2911,3.0
1512.5,133.05556,1213.3966,3.0
1512.5,133.05556,1238.5021,3.0
1512.5,133.05556,1263.6075,3.0
1512.5,133.05556,1288.7131,3.0
1512.5,133.05556,1313.8186,3.0
1512.5,199.16667,1138.0802,3.0
1512.5,199.16667,1163.1857,3.0
1512.5,199.16667,1188.2911,3.0
1512.5,199.16667,1213.3966,3.0
1512.5,199.16667,1238.5021,3.0
1512.5,199.16667,1263.6075,3.0
1512.5,199.16667,1288.7131,3.0
1512.5,199.16667,1313.8186,3.0
1537.5,0.8333333,1138.0802,3.0
1537.5,0.8333333,1163.1857,3.0
1537.5,0.8333333,1188.2911,3.0
1537.5,0.8333333,1213.3966,3.0
1537.5,0.8333333,1238.5021,3.0
1537.5,0.8333333,1263.6075,3.0
1537.5,0.8333333,1288.7131,3.0
1537.5,66.94444,1138.0802,3.0
1537.5,66.94444,1163.1857,3.0
1537.5,66.94444,1188.2911,3.0
1537.5,66.94444,1213.3966,3.0
1537.5,66.94444,1238.5021,3.0
1537.5,66.94444,1263.6075,3.0
1537.5,66.94444,1288.7131,3.0
1537.5,66.94444,1313.8186,3.0
1537.5,133.05556,1138.0802,3.0
1537.5,133.05556,1163.1857,3.0
1537.5,133.05556,1188.2911,3.0
1537.5,133.05556,1213.3966,3.0
1537.5,133.05556,1238.5021,3.0
1537.5,133.05556,1263.6075,3.0
1537.5,133.05556,1288.7131,3.0
1537.5,133.05556,1313.8186,3.0
1537.5,199.16667,1138.0802,3.0
1537.5,199.16667,1163.1857,3.0
1537.5,199.16667,1188.2911,3.0
1537.5,199.16667,1213.3966,3.0
1537.5,199.16667,1238.5021,3.0
1537.5,199.16667,1263.6075,3.0
1537.5,199.16667,1288.7131,3.0
1537.5,199.16667,1313.8186,3.0
1562.5,0.8333333,1138.0802,3.0
1562.5,0.8333333,1163.1857,3.0
1562.5,0.8333333,1188.2911,3.0
1562.5,0.8333333,1213.3966,3.0
1562.5,0.8333333,1238.5021,3.0
1562.5,0.8333333,1263.6075,3.0
1562.5,0.8333333,1288.7131,3.0
1562.5,66.94444,1138.0802,3.0
1562.5,66.94444,1163.1857,3.0
1562.5,66.94444,1188.2911,3.0
1562.5,66.94444,1213.3966,3.0
1562.5,66.94444,1238.5021,3.0
1562.5,66.94444,1263.6075,3.0
1562.5,66.94444,1288.7131,3.0
1562.5,66.94444,1313.8186,3.0
1562.5,133.05556,1138.0802,3.0
1562.5,133.05556,1163.1857,3.0
1562.5,133.05556,1188.2911,3.0
1562.5,133.05556,1213.3966,3.0
1562.5,133.05556,1238.5021,3.0
1562.5,133.05556,1263.6075,3.0
1562.5,133.05556,1288.7131,3.0
1562.5,133.05556,1313.8186,3.0
1562.5,199.16667,1138.0802,3.0
1562.5,199.16667,1163.1857,3.0
1562.5,199.16667,1188.2911,3.0
1562.5,199.16667,1213.3966,3.0
1562.5,199.16667,1238.5021,3.0
1562.5,199.16667,1263.6075,3.0
1562.5,199.16667,1288.7131,3.0
1562.5,199.16667,1313.8186,3.0
1587.5,0.8333333,1138.0802,3.0
1587.5,0.8333333,1163.1857,3.0
1587.5,0.8333333,1188.2911,3.0
1587.5,0.8333333,1213.3966,3.0
1587.5,0.8333333,1238.5021,3.0
1587.5,0.8333333,1263.6075,3.0
1587.5,0.8333333,1288.7131,3.0
1587.5,66.94444,1138.0802,3.0
1587.5,66.94444,1163.1857,3.0
1587.5,66.94444,1188.2911,3.0
1587.5,66.94444,1213.3966,3.0
1587.5,66.94444,1238.5021,3.0
1587.5,66.94444,1263.6075,3.0
1587.5,66.94444,1288.7131,3.0
1587.5,133.05556,1138.0802,3.0
1587.5,133.05556,1163.1857,3.0
1587.5,133.05556,1188.2911,3.0
1587.5,133.05556,1213.3966,3.0
1587.5,133.05556,1238.5021,3.0
1587.5,133.05556,1263.6075,3.0
1587.5,133.05556,1288.7131,3.0
1587.5,133.05556,1313.8186,3.0
1587.5,199.16667,1138.0802,3.0
1587.5,199.16667,1163.1857,3.0
1587.5,199.16667,1188.2911,3.0
1587.5,199.16667,1213.3966,3.0
1587.5,199.16667,1238.5021,3.0
1587.5,199.16667,1263.6075,3.0
1587.5,199.16667,1288.7131,3.0
1612.5,0.8333333,1138.0802,3.0
1612.5,0.8333333,1163.1857,3.0
1612.5,0.8333333,1188.2911,3.0
1612.5,0.8333333,1213.3966,3.0
1612.5,0.8333333,1238.5021,3.0
1612.5,0.8333333,1263.6075,3.0
1612.5,0.8333333,1288.7131,3.0
1612.5,66.94444,1138.0802,3.0
1612.5,66.94444,1163.1857,3.0
1612.5,66.94444,1188.2911,3.0
1612.5,66.94444,1213.3966,3.0
1612.5,66.94444,1238.5021,3.0
1612.5,66.94444,1263.6075,3.0
1612.5,66.94444,1288.7131,3.0
1612.5,133.05556,1138.0802,3.0
1612.5,133.05556,1163.1857,3.0
1612.5,133.05556,1188.2911,3.0
1612.5,133.05556,1213.3966,3.0
1612.5,133.05556,1238.5021,3.0
1612.5,133.05556,1263.6075,3.0
1612.5,133.05556,1288.7131,3.0
1612.5,199.16667,1138.0802,3.0
1612.5,199.16667,1163.1857,3.0
1612.5,199.16667,1188.2911,3.0
1612.5,199.16667,1213.3966,3.0
1612.5,199.16667,1238.5021,3.0
1612.5,199.16667,1263.6075,3.0
1612.5,199.16667,1288.7131,3.0
1637.5,0.8333333,1138.0802,3.0
1637.5,0.8333333,1163.1857,3.0
1637.5,0.8333333,1188.2911,3.0
1637.5,0.8333333,1213.3966,3.0
1637.5,0.8333333,1238.5021,3.0
1637.5,0.8333333,1263.6075,3.0
1637.5,0.8333333,1288.7131,3.0
1637.5,66.94444,1138.0802,3.0
1637.5,66.94444,1163.1857,3.0
1637.5,66.94444,1188.2911,3.0
1637.5,66.94444,1213.3966,3.0
1637.5,66.94444,1238.5021,3.0
1637.5,66.94444,1263.6075,3.0
1637.5,66.94444,1288.7131,3.0
1637.5,133.05556,1138.0802,3.0
1637.5,133.05556,1163.1857,3.0
1637.5,133.05556,1188.2911,3.0
1637.5,133.05556,1213.3966,3.0
1637.5,133.05556,1238.5021,3.0
1637.5,133.05556,1263.6075,3.0
1637.5,133.05556,1288.7131,3.0
1637.5,199.16667,1138.0802,3.0
1637.5,199.16667,1163.1857,3.0
1637.5,199.16667,1188.2911,3.0
1637.5,199.16667,1213.3966,3.0
1637.5,199.16667,1238.5021,3.0
1637.5,199.16667,1263.6075,3.0
1637.5,199.16667,1288.7131,3.0
1662.5,0.8333333,1138.0802,3.0
1662.5,0.8333333,1163.1857,3.0
1662.5,0.8333333,1188.2911,3.0
1662.5,0.8333333,1213.3966,3.0
1662.5,0.8333333,1238.5021,3.0
1662.5,0.8333333,1263.6075,3.0
1662.5,0.8333333,1288.7131,3.0
1662.5,66.94444,1138.0802,3.0
1662.5,66.94444,1163.1857,3.0
1662.5,66.94444,1188.2911,3.0
1662.5,66.94444,1213.3966,3.0
1662.5,66.94444,1238.5021,3.0
1662.5,66.94444,1263.6075,3.0
1662.5,66.94444,1288.7131,3.0
1662.5,133.05556,1138.0802,3.0
1662.5,133.05556,1163.1857,3.0
1662.5,133.05556,1188.2911,3.0
1662.5,133.05556,1213.3966,3.0
1662.5,133.05556,1238.5021,3.0
1662.5,133.05556,1263.6075,3.0
1662.5,133.05556,1288.7131,3.0
1662.5,199.16667,1138.0802,3.0
1662.5,199.16667,1163.1857,3.0
1662.5,199.16667,1188.2911,3.0
1662.5,199.16667,1213.3966,3.0
1662.5,199.16667,1238.5021,3.0
1662.5,199.16667,1263.6075,3.0
1662.5,199.16667,1288.7131,3.0
1687.5,0.8333333,1112.9747,3.0
1687.5,0.8333333,1138.0802,3.0
1687.5,0.8333333,1163.1857,3.0
1687.5,0.8333333,1188.2911,3.0
1687.5,0.8333333,1213.3966,3.0
1687.5,0.8333333,1238.5021,3.0
1687.5,0.8333333,1263.6075,3.0
1687.5,0.8333333,1288.7131,3.0
1687.5,66.94444,1138.0802,3.0
1687.5,66.94444,1163.1857,3.0
1687.5,66.94444,1188.2911,3.0
1687.5,66.94444,1213.3966,3.0
1687.5,66.94444,1238.5021,3.0
1687.5,66.94444,1263.6075,3.0
1687.5,66.94444,1288.7131,3.0
1687.5,133.05556,1138.0802,3.0
1687.5,133.05556,1163.1857,3.0
1687.5,133.05556,1188.2911,3.0
1687.5,133.05556,1213.3966,3.0
1687.5,133.05556,1238.5021,3.0
1687.5,133.05556,1263.6075,3.0
1687.5,133.05556,1288.7131,3.0
1687.5,199.16667,1112.9747,3.0
1687.5,199.16667,1138.0802,3.0
1687.5,199.16667,1163.1857,3.0
1687.5,199.16667,1188.2911,3.0
1687.5,199.16667,1213.3966,3.0
1687.5,199.16667,1238.5021,3.0
1687.5,199.16667,1263.6075,3.0
1687.5,199.16667,1288.7131,3.0
1712.5,0.8333333,1112.9747,3.0
1712.5,0.8333333,1138.0802,3.0
1712.5,0.8333333,1163.1857,3.0
1712.5,0.8333333,1188.2911,3.0
1712.5,0.8333333,1213.3966,3.0
1712.5,0.8333333,1238.5021,3.0
1712.5,0.8333333,1263.6075,3.0
1712.5,0.8333333,1288.7131,3.0
1712.5,66.94444,1112.9747,3.0
1712.5,66.94444,1138.0802,3.0
1712.5,66.94444,1163.1857,3.0
1712.5,66.94444,1188.2911,3.0
1712.5,66.94444,1213.3966,3.0
1712.5,66.94444,1238.5021,3.0
1712.5,66.94444,1263.6075,3.0
1712.5,66.94444,1288.7131,3.0
1712.5,133.05556,1112.9747,3.0
1712.5,133.05556,1138.0802,3.0
1712.5,133.05556,1163.1857,3.0
1712.5,133.05556,1188.2911,3.0
1712.5,133.05556,1213.3966,3.0
1712.5,133.05556,1238.5021,3.0
1712.5,133.05556,1263.6075,3.0
1712.5,133.05556,1288.7131,3.0
1712.5,199.16667,1112.9747,3.0
1712.5,199.16667,1138.0802,3.0
1712.5,199.16667,1163.1857,3.0
1712.5,199.16667,1188.2911,3.0
1712.5,199.16667,1213.3966,3.0
1712.5,199.16667,1238.5021,3.0
1712.5,199.16667,1263.6075,3.0
1712.5,199.16667,1288.7131,3.0
1737.5,0.8333333,1112.9747,3.0
1737.5,0.8333333,1138.0802,3.0
1737.5,0.8333333,1163.1857,3.0
1737.5,0.8333333,1188.2911,3.0
1737.5,0.8333333,1213.3966,3.0
1737.5,0.8333333,1238.5021,3.0
1737.5,0.8333333,1263.6075,3.0
1737.5,0.8333333,1288.7131,3.0
1737.5,66.94444,1112.9747,3.0
1737.5,66.94444,1138.0802,3.0
1737.5,66.94444,1163.1857,3.0
1737.5,66.94444,1188.2911,3.0
1737.5,66.94444,1213.3966,3.0
1737.5,66.94444,1238.5021,3.0
1737.5,66.94444,1263.6075,3.0
1737.5,66.94444,1288.7131,3.0
1737.5,133.05556,1112.9747,3.0
1737.5,133.05556,1138.0802,3.0
1737.5,133.05556,1163.1857,3.0
1737.5,133.05556,1188.2911,3.0
1737.5,133.05556,1213.3966,3.0
1737.5,133.05556,1238.5021,3.0
1737.5,133.05556,1263.6075,3.0
1737.5,133.05556,1288.7131,3.0
1737.5,199.16667,1112.9747,3.0
1737.5,199.16667,1138.0802,3.0
1737.5,199.16667,1163.1857,3.0
1737.5,199.16667,1188.2911,3.0
1737.5,199.16667,1213.3966,3.0
1737.5,199.16667,1238.5021,3.0
1737.5,199.16667,1263.6075,3.0
1737.5,199.16667,1288.7131,3.0
1762.5,0.8333333,1112.9747,3.0
1762.5,0.8333333,1138.0802,3.0
